0.00057 0.00057
0.004457 0.003887
0.010921 0.006464
0.011451 0.00053
0.012477 0.001026
0.01375 0.001273
0.014611 0.000861
0.017096 0.002485
0.01937 0.002274
0.021801 0.002431
0.023985 0.002184
0.024336 0.000351
0.029224 0.004888
0.03139 0.002166
0.032905 0.001515
0.035399 0.002494
0.037574 0.002175
0.039357 0.001783
0.041613 0.002256
0.042499 0.000886
0.043659 0.00116
0.04843 0.004771
0.050686 0.002256
0.052393 0.001707
0.054559 0.002166
0.056743 0.002184
0.059215 0.002472
0.061696 0.002481
0.063979 0.002283
0.064993 0.001014
0.065586 0.000593
0.068058 0.002472
0.068531 0.000473
0.070976 0.002445
0.07316 0.002184
0.075596 0.002436
0.076289 0.000693
0.07868 0.002391
0.080846 0.002166
0.08531 0.004464
0.089828 0.004518
0.092021 0.002193
0.09239 0.000369
0.093926 0.001536
0.096649 0.002723
0.099152 0.002503
0.100339 0.001187
0.101274 0.000935
0.101652 0.000378
0.102313 0.000661
0.102664 0.000351
0.103404 0.00074
0.103809 0.000405
0.104515 0.000706
0.104857 0.000342
0.105491 0.000634
0.105932 0.000441
0.106584 0.000652
0.106935 0.000351
0.107574 0.000639
0.107961 0.000387
0.108564 0.000603
0.108924 0.00036
0.110089 0.001165
0.110458 0.000369
0.111088 0.00063
0.111493 0.000405
0.112042 0.000549
0.112465 0.000423
0.113023 0.000558
0.1135 0.000477
0.114166 0.000666
0.114517 0.000351
0.115183 0.000666
0.115615 0.000432
0.11629 0.000675
0.116767 0.000477
0.117343 0.000576
0.117694 0.000351
0.11836 0.000666
0.118765 0.000405
0.119893 0.001128
0.120298 0.000405
0.120901 0.000603
0.121261 0.00036
0.121853 0.000592
0.122249 0.000396
0.122823 0.000574
0.123201 0.000378
0.123838 0.000637
0.124306 0.000468
0.124889 0.000583
0.125249 0.00036
0.125868 0.000619
0.126318 0.00045
0.126847 0.000529
0.127234 0.000387
0.128041 0.000807
0.128392 0.000351
0.128752 0.00036
0.129559 0.000807
0.13064 0.001081
0.131045 0.000405
0.131628 0.000583
0.132051 0.000423
0.132589 0.000538
0.133003 0.000414
0.133577 0.000574
0.134045 0.000468
0.134637 0.000592
0.135087 0.00045
0.135632 0.000545
0.136109 0.000477
0.136627 0.000518
0.137032 0.000405
0.137586 0.000554
0.137991 0.000405
0.1385 0.000509
0.138923 0.000423
0.139283 0.00036
0.139837 0.000554
0.140454 0.000617
0.140904 0.00045
0.141431 0.000527
0.141818 0.000387
0.142187 0.000369
0.142529 0.000342
0.143056 0.000527
0.143673 0.000617
0.14429 0.000617
0.144731 0.000441
0.145264 0.000533
0.145714 0.00045
0.146256 0.000542
0.146634 0.000378
0.147176 0.000542
0.147654 0.000478
0.148259 0.000605
0.148709 0.00045
0.149516 0.000807
0.150076 0.00056
0.150609 0.000533
0.150951 0.000342
0.151565 0.000614
0.152042 0.000477
0.152557 0.000515
0.152917 0.00036
0.153268 0.000351
0.153792 0.000524
0.154197 0.000405
0.154766 0.000569
0.155335 0.000569
0.155767 0.000432
0.156318 0.000551
0.156795 0.000477
0.157373 0.000578
0.157823 0.00045
0.158419 0.000596
0.158869 0.00045
0.159385 0.000516
0.159844 0.000459
0.16045 0.000606
0.160792 0.000342
0.161299 0.000507
0.161713 0.000414
0.162274 0.000561
0.162697 0.000423
0.163312 0.000615
0.163663 0.000351
0.164251 0.000588
0.16462 0.000369
0.165118 0.000498
0.165559 0.000441
0.166066 0.000507
0.166525 0.000459
0.167261 0.000736
0.167813 0.000552
0.168302 0.000489
0.16877 0.000468
0.169358 0.000588
0.169745 0.000387
0.170315 0.00057
0.170792 0.000477
0.171317 0.000525
0.171767 0.00045
0.172328 0.000561
0.172778 0.00045
0.173358 0.00058
0.173772 0.000414
0.17428 0.000508
0.174712 0.000432
0.175202 0.00049
0.175571 0.000369
0.176106 0.000535
0.17652 0.000414
0.177028 0.000508
0.177496 0.000468
0.178058 0.000562
0.178463 0.000405
0.179025 0.000562
0.179448 0.000423
0.180046 0.000598
0.180514 0.000468
0.181013 0.000499
0.181445 0.000432
0.182034 0.000589
0.182466 0.000432
0.182974 0.000508
0.183415 0.000441
0.184204 0.000789
0.184564 0.00036
0.18496 0.000396
0.185635 0.000675
0.186233 0.000598
0.186584 0.000351
0.187092 0.000508
0.187524 0.000432
0.18853 0.001006
0.188917 0.000387
0.189398 0.000481
0.189875 0.000477
0.190365 0.00049
0.190734 0.000369
0.191157 0.000423
0.191746 0.000589
0.192353 0.000607
0.192767 0.000414
0.193356 0.000589
0.193716 0.00036
0.194269 0.000553
0.194656 0.000387
0.195209 0.000553
0.19565 0.000441
0.196203 0.000553
0.196545 0.000342
0.197044 0.000499
0.197431 0.000387
0.198038 0.000607
0.198479 0.000441
0.199059 0.00058
0.199401 0.000342
0.199954 0.000553
0.200404 0.00045
0.200957 0.000553
0.201434 0.000477
0.201969 0.000535
0.202428 0.000459
0.203026 0.000598
0.203422 0.000396
0.203912 0.00049
0.204309 0.000397
0.204844 0.000535
0.205409 0.000565
0.206016 0.000607
0.20643 0.000414
0.206965 0.000535
0.207307 0.000342
0.207896 0.000589
