2 0.000928607 0.000995
4 0.000884536 0.000930
6 0.000874354 0.000860
8 0.0017204 0.077975
10 0.00163691 0.075865
12 0.000896271 0.000934
14 0.000901973 0.000930
16 0.000905153 0.000937
18 0.000912739 0.000962
20 0.000919556 0.000986
22 0.00167226 0.076786
24 0.000931379 0.000990
26 0.000933787 0.000964
28 0.000948058 0.000963
30 0.000955442 0.001023
