2 0.000812885 0.000614
4 0.000812423 0.000597
6 0.000814017 0.000600
8 0.000823082 0.000638
10 0.000827064 0.000652
12 0.00083172 0.000664
14 0.00083915 0.000683
16 0.00084323 0.000687
18 0.000849468 0.000712
20 0.000857999 0.000722
22 0.00086427 0.000746
24 0.00087203 0.000769
26 0.000878864 0.000773
28 0.000887452 0.000791
30 0.000896277 0.000814
