2 0.000929465 0.001177
4 0.000888093 0.001165
6 0.000872192 0.001080
8 0.000861342 0.000938
10 0.000865709 0.000976
12 0.000879877 0.001066
14 0.000880174 0.001089
16 0.000891725 0.001179
18 0.000890024 0.001107
20 0.000899344 0.001092
22 0.000901997 0.001030
24 0.000913559 0.001140
26 0.000923666 0.001223
28 0.00093314 0.001245
30 0.000939059 0.001235
