2 0.000974649 0.001267
4 0.00136904 0.064366
6 0.000898151 0.001043
8 0.000895703 0.001001
10 0.000896618 0.001083
12 0.00213799 0.092329
14 0.00212485 0.092127
16 0.000921476 0.001090
18 0.000923297 0.000993
20 0.00093286 0.001004
22 0.000942273 0.001013
24 0.000952788 0.001069
26 0.000963319 0.001121
28 0.000972172 0.001096
30 0.000977377 0.001118
